ra dec P dP A T0 V I J H K Jsigma Hsigma Ksigma quality T2mass
81.162542 -66.431028 4.0956827 8.6e-06 0.42 6001.59396 15.747 14.968 13.36 12.95 12.887 0.019 0.023 0.021 AAA 2451922.6137
81.162542 -66.431028 8.9290179 7.73e-05 0.311 6001.64392 14.89 14.03 13.36 12.95 12.887 0.019 0.023 0.021 AAA 2451922.6137
81.162542 -66.431028 3.0289972 6.6e-06 0.347 6000.05077 16.467 15.626 13.36 12.95 12.887 0.019 0.023 0.021 AAA 2451922.6137
81.516417 -66.043556 4.0420182 1.08e-05 0.562 6000.77946 15.877 15.094 13.537 13.304 13.296 0.019 0.023 0.027 AAA 2451886.7225
81.269667 -66.649 2.3967331 2.8e-06 0.461 6000.57886 16.572 15.793 15.324 14.921 14.87 0.030 0.04 0.054 AAA 2451922.6128
81.387667 -67.24 3.1067148 4e-06 0.463 6002.87747 16.11 15.385 14.767 14.435 14.459 0.029 0.033 0.043 AAA 2451886.7177
81.38975 -66.660694 5.7094294 2.28e-05 0.334 6003.06853 15.495 14.705 14.01 13.679 13.604 0.024 0.03 0.033 AAA 2451886.72
81.404958 -66.406028 26.9936935 0.0004518 0.506 6015.03873 14.186 12.973 12.055 11.616 11.448 0.023 0.031 0.030 AAA 2451886.721
81.734917 -65.143556 2.9868482 4e-06 0.512 6002.39345 15.941 15.288 13.428 13.056 12.99 0.019 0.022 0.023 AAA 2451879.8585
81.516417 -66.043556 4.0832093 8.5e-06 0.377 6001.75419 16.007 15.165 13.537 13.304 13.296 0.019 0.023 0.027 AAA 2451886.7225
81.516417 -66.043556 6.6951276 1.39e-05 0.563 6004.08061 14.91 14.23 13.537 13.304 13.296 0.019 0.023 0.027 AAA 2451886.7225
81.734917 -65.143556 2.8293887 2.6e-06 0.518 6000.57346 16.018 15.364 13.428 13.056 12.99 0.019 0.022 0.023 AAA 2451879.8585
81.734917 -65.143556 3.3366507 4.8e-06 0.457 6002.76145 15.969 15.247 13.428 13.056 12.99 0.019 0.022 0.023 AAA 2451879.8585
81.825792 -66.394472 4.0878174 7.3e-06 0.561 6003.76329 15.583 14.897 15.143 14.719 14.679 0.025 0.035 0.050 AAA 2451886.7264
81.734917 -65.143556 8.0760897 5.67e-05 0.358 6004.50775 14.877 14.088 13.428 13.056 12.99 0.019 0.022 0.023 AAA 2451879.8585
81.795542 -65.212417 3.5128224 5.9e-06 0.416 6001.30656 15.928 15.167 14.824 14.467 14.426 0.022 0.028 0.040 AAA 2451879.8588
81.825792 -66.394472 2.7397029 3.2e-06 0.425 6002.67716 16.31 15.557 15.143 14.719 14.679 0.025 0.035 0.050 AAA 2451886.7264
82.248875 -66.734333 3.8932015 5.8e-06 0.49 6001.32528 15.784 15.047 14.638 14.445 14.504 0.022 0.034 0.044 AAA 2451943.7215
81.856875 -65.351222 4.9068587 9.9e-06 0.514 6004.27937 15.388 14.653 14.087 13.726 13.653 0.019 0.023 0.026 AAA 2451879.8593
81.884833 -66.304389 2.7668816 3.1e-06 0.534 6001.11765 16.045 15.396 14.785 14.546 14.5 0.022 0.029 0.039 AAA 2451886.726
81.516417 -66.043556 2.3135277 3.1e-06 0.475 6002.13659 16.334 15.66 13.537 13.304 13.296 0.019 0.023 0.027 AAA 2451886.7225
82.065042 -67.066222 2.8483649 1.33e-05 0.094 6000.5842 15.299 14.238 13.213 12.784 12.705 0.020 0.024 0.023 AAA 2451943.7202
82.248875 -66.734333 2.36924 2.6e-06 0.485 6001.8554 16.318 15.644 14.638 14.445 14.504 0.022 0.034 0.044 AAA 2451943.7215
82.248875 -66.734333 3.6821218 3.8e-06 0.622 6001.01538 15.721 15.04 14.638 14.445 14.504 0.022 0.034 0.044 AAA 2451943.7215
81.825792 -66.394472 5.1206185 1.31e-05 0.328 6000.68821 15.454 14.7 15.143 14.719 14.679 0.025 0.035 0.050 AAA 2451886.7264
82.06 -65.413972 3.084257 1.28e-05 0.45 6002.21986 16.019 15.311 14.889 14.551 14.464 0.024 0.027 0.036 AAA 2451880.6975
82.065042 -67.066222 9.2966948 5.96e-05 0.446 6002.02817 14.514 13.756 13.213 12.784 12.705 0.020 0.024 0.023 AAA 2451943.7202
82.089625 -65.263417 2.4323316 4.5e-06 0.681 6001.58308 16.038 15.435 15.144 14.774 14.785 0.029 0.035 0.052 AAA 2451880.6981
82.094042 -66.238611 2.0579356 2.7e-06 0.625 6000.55686 16.38 15.764 15.407 15.108 15.058 0.032 0.05 0.077 AAA 2451943.7235
82.493458 -65.905694 4.801559 2.38e-05 0.506 6004.72814 15.568 14.818 13.477 13.091 13.096 0.018 0.021 0.023 AAA 2451880.7538
82.153375 -65.260722 3.6692993 1.75e-05 0.16 6002.65628 15.971 15.208 14.716 14.323 14.22 0.024 0.028 0.030 AAA 2451880.6981
82.248875 -66.734333 3.2691268 4e-06 0.497 6000.95779 15.823 15.151 14.638 14.445 14.504 0.022 0.034 0.044 AAA 2451943.7215
82.309625 -65.541722 2.3920638 2.3e-06 0.648 6000.77278 16.042 15.407 15.107 14.829 14.78 0.022 0.031 0.043 AAA 2451880.7437
81.452125 -67.351972 13.4236855 0.0001333 0.541 6009.93635 14.037 13.203 12.537 12.268 12.231 0.019 0.024 0.023 AAA 2451886.7172
82.335417 -66.589667 2.3661791 3.4e-06 0.357 6002.02659 16.129 15.555 15.062 14.768 14.639 0.028 0.032 0.045 AAA 2451942.7249
82.094042 -66.238611 16.9150243 0.0001316 0.569 6001.32631 13.71 13.148 15.407 15.108 15.058 0.032 0.05 0.077 AAA 2451943.7235
82.335417 -66.589667 3.7726731 4.7e-06 0.548 6000.05274 15.577 14.915 15.062 14.768 14.639 0.028 0.032 0.045 AAA 2451942.7249
82.065042 -67.066222 3.0216663 7.8e-06 0.48 6000.50719 15.877 15.254 13.213 12.784 12.705 0.020 0.024 0.023 AAA 2451943.7202
82.493458 -65.905694 9.109046 0.0001817 0.425 6001.62433 14.503 13.826 13.477 13.091 13.096 0.018 0.021 0.023 AAA 2451880.7538
80.336667 -66.354694 2.9560414 7.9e-06 0.465 6002.88681 -99.99 15.443 14.977 14.628 14.55 0.021 0.028 0.035 AAA 2451907.733
80.347542 -65.291333 4.0133542 0.0001245 0.613 6000.44809 15.724 15.096 14.322 14.106 14.0 0.020 0.027 0.029 AAA 2451878.8573
80.421583 -65.302917 5.96588 0.0004 0.174 6004.52315 -99.99 14.737 14.048 13.679 13.587 0.020 0.025 0.025 AAA 2451878.8574
80.447625 -65.226028 3.1021021 0.0003881 -99.99 -99.99 -99.99 -99.99 14.782 14.422 14.34 0.320 0.299 0.060 DDA 2451878.8571
81.452125 -67.351972 13.7395439 0.0001586 0.706 6007.76435 -99.99 13.36 12.537 12.268 12.231 0.019 0.024 0.023 AAA 2451886.7172
81.78075 -65.3035 8.0774518 0.0006838 0.477 6000.84224 14.987 14.131 13.423 13.138 13.044 0.019 0.022 0.024 AAA 2451879.8591
82.065042 -67.066222 2.9260381 1.41e-05 0.553 6002.32483 16.097 15.399 13.213 12.784 12.705 0.020 0.024 0.023 AAA 2451943.7202
80.096625 -64.136583 2.9407686 7.7e-06 0.491 6001.43274 15.988 15.284 14.669 14.445 14.328 0.022 0.029 0.037 AAA 2451878.8172
80.096625 -64.136583 1.2980952 3.3e-06 0.359 6000.37161 16.95 16.543 14.669 14.445 14.328 0.022 0.029 0.037 AAA 2451878.8172
80.096625 -64.136583 2.9513971 8.7e-06 0.47 6002.47888 16.049 15.373 14.669 14.445 14.328 0.022 0.029 0.037 AAA 2451878.8172
80.994 -64.820333 4.9296458 2.89e-05 0.257 6003.40653 15.67 14.856 14.297 13.937 13.837 0.022 0.028 0.028 AAA 2451879.7582
81.414167 -64.822306 4.2988504 2.11e-05 0.429 6001.94016 15.611 14.872 12.986 12.735 12.64 0.019 0.023 0.021 AAA 2451879.7992
80.096625 -64.136583 1.7925444 2.6e-06 0.623 6000.76581 16.459 15.879 14.669 14.445 14.328 0.022 0.029 0.037 AAA 2451878.8172
81.414167 -64.822306 2.4115316 2.6e-06 0.618 6001.4134 15.952 15.399 12.986 12.735 12.64 0.019 0.023 0.021 AAA 2451879.7992
81.414167 -64.822306 1.4396683 1.8e-06 0.303 6001.09064 17.02 16.361 12.986 12.735 12.64 0.019 0.023 0.021 AAA 2451879.7992
81.414167 -64.822306 3.3088811 5.62e-05 0.119 6002.83062 16.093 15.326 12.986 12.735 12.64 0.019 0.023 0.021 AAA 2451879.7992
81.414167 -64.822306 2.4300827 6.5e-06 0.459 6000.30041 16.273 15.61 12.986 12.735 12.64 0.019 0.023 0.021 AAA 2451879.7992
82.028625 -64.916444 3.7638682 0.0001244 0.219 6001.33997 16.011 15.18 14.555 14.191 14.158 0.023 0.026 0.032 AAA 2451880.6995
82.273833 -64.995389 10.7417835 9e-05 0.393 6007.84612 14.572 13.756 13.328 12.903 12.813 0.022 0.023 0.021 AAA 2451880.7415
81.518958 -60.988833 4.0614233 4.88e-05 0.527 6001.70551 -99.99 14.89 14.207 13.925 13.858 0.02 0.022 0.028 AAA 2451879.8316
84.50625 -72.5505 2.9858399 9.8e-06 0.26 6001.87403 16.333 15.615 15.093 14.812 14.699 0.029 0.038 0.048 EAA 2451918.6721
82.50175 -70.777194 2.4739702 4.5e-06 0.295 6000.39383 16.427 15.719 15.237 15.003 14.822 0.034 0.049 0.060 AAA 2451942.708
82.595458 -70.640056 4.7111988 6.9e-06 0.431 6001.38867 15.384 14.641 14.692 14.342 14.302 0.032 0.037 0.049 AAA 2451886.8205
82.794833 -71.816167 8.3030721 3.38e-05 0.512 6006.69161 14.558 13.841 14.116 13.861 13.785 0.024 0.024 0.030 AAA 2451886.8158
82.950583 -70.02425 2.7100804 2.4e-06 0.575 6000.46364 16.038 15.424 12.282 11.523 11.332 0.020 0.021 0.023 AAA 2451886.8575
82.711958 -71.28425 4.2565668 8.9e-06 0.362 6000.1904 15.834 15.058 14.916 14.558 14.472 0.029 0.035 0.045 AAA 2451886.8179
82.595458 -70.640056 3.4655153 4e-06 0.48 6001.78772 15.813 15.117 14.692 14.342 14.302 0.032 0.037 0.049 AAA 2451886.8205
82.950583 -70.02425 1.707247 1.8e-06 0.371 6001.55747 16.901 16.242 12.282 11.523 11.332 0.020 0.021 0.023 AAA 2451886.8575
82.50175 -70.777194 2.8528616 3.7e-06 0.58 6000.02724 16.051 15.39 15.237 15.003 14.822 0.034 0.049 0.060 AAA 2451942.708
82.50175 -70.777194 3.086012 4.6e-06 0.413 6001.03354 15.969 15.294 15.237 15.003 14.822 0.034 0.049 0.060 AAA 2451942.708
82.950583 -70.02425 5.4872873 6.6e-06 0.581 6004.5877 15.081 14.393 12.282 11.523 11.332 0.020 0.021 0.023 AAA 2451886.8575
82.50175 -70.777194 3.4283944 4.5e-06 0.523 6001.89614 15.817 15.176 15.237 15.003 14.822 0.034 0.049 0.060 AAA 2451942.708
82.690875 -70.271611 3.568023 9.2e-06 0.159 6002.19872 15.068 14.151 13.424 12.959 12.881 0.030 0.033 0.032 AAA 2451886.822
82.700625 -71.192222 9.334863 8.1e-05 0.479 6004.50118 -99.99 13.95 13.285 12.989 12.884 0.023 0.024 0.023 AAA 2451886.8183
82.84675 -70.217028 3.5970504 6.5e-06 0.361 6000.09291 16.078 15.313 14.41 14.027 13.953 0.023 0.028 0.029 AAA 2451886.8583
82.711958 -71.28425 3.1878697 1.18e-05 0.523 6000.28056 -99.99 15.446 14.916 14.558 14.472 0.029 0.035 0.045 AAA 2451886.8179
82.794833 -71.816167 5.3399152 1.31e-05 0.357 6004.87096 15.535 14.682 14.116 13.861 13.785 0.024 0.024 0.030 AAA 2451886.8158
82.690875 -70.271611 3.4482564 4e-06 0.493 6002.8545 16.135 15.346 13.424 12.959 12.881 0.030 0.033 0.032 AAA 2451886.822
82.931042 -71.372 4.0398721 8.3e-06 0.509 6001.95954 16.008 15.213 14.808 14.438 14.419 0.022 0.029 0.043 AAA 2451886.8629
82.767625 -71.317972 3.0128953 5.2e-06 0.412 6000.20162 16.382 15.581 15.115 14.816 14.665 0.032 0.042 0.051 AAA 2451886.8178
82.700625 -71.192222 4.8751247 2.42e-05 0.283 6001.54985 15.958 15.046 13.285 12.989 12.884 0.023 0.024 0.023 AAA 2451886.8183
82.794833 -71.816167 4.3333542 7.5e-06 0.648 6002.64205 15.518 14.829 14.116 13.861 13.785 0.024 0.024 0.030 AAA 2451886.8158
82.950583 -70.02425 4.2269668 6.8e-06 0.514 6002.84538 15.673 14.974 12.282 11.523 11.332 0.020 0.021 0.023 AAA 2451886.8575
82.794833 -71.816167 5.5502076 8.9e-06 0.561 6001.2932 15.186 14.444 14.116 13.861 13.785 0.024 0.024 0.030 AAA 2451886.8158
82.974625 -70.320528 2.8935666 7.2e-06 0.209 6002.14237 16.386 15.592 15.976 15.671 15.648 0.055 0.080 0.126 AAB 2451886.8587
83.396833 -70.975139 52.3739542 0.0335472 -99.99 -99.99 12.806 -99.99 14.591 14.223 14.133 0.026 0.037 0.035 AAA 2451887.7025
82.84675 -70.217028 4.6382645 7.7e-06 0.446 6003.08134 15.618 14.858 14.41 14.027 13.953 0.023 0.028 0.029 AAA 2451886.8583
82.700625 -71.192222 2.4173403 3.3e-06 0.562 6001.12012 16.189 15.509 13.285 12.989 12.884 0.023 0.024 0.023 AAA 2451886.8183
82.927583 -70.435667 3.1054524 3.5e-06 0.444 6000.39306 16.009 15.273 14.704 14.396 14.267 0.028 0.033 0.040 AAA 2451886.8592
82.928458 -70.468639 6.9777253 3.12e-05 0.374 6002.95004 15.127 14.344 13.669 13.36 13.311 0.025 0.025 0.031 AAA 2451886.8593
82.931042 -71.372 3.2260329 6.8e-06 0.611 6001.43936 15.945 15.262 14.808 14.438 14.419 0.022 0.029 0.043 AAA 2451886.8629
82.700625 -71.192222 3.3121527 4.9e-06 0.512 6002.20165 16.017 15.298 13.285 12.989 12.884 0.023 0.024 0.023 AAA 2451886.8183
82.950583 -70.02425 4.1326349 7.5e-06 0.415 6000.16324 15.624 14.894 12.282 11.523 11.332 0.020 0.021 0.023 AAA 2451886.8575
83.134667 -70.190389 2.5244589 2.2e-06 0.521 6000.40051 16.332 15.636 12.357 11.566 11.356 0.022 0.021 0.022 AAA 2451886.8582
82.974625 -70.320528 1.7741355 1.2e-06 0.55 6001.55469 16.867 16.211 15.976 15.671 15.648 0.055 0.080 0.126 AAB 2451886.8587
82.991875 -71.346806 4.0347801 9.6e-06 0.378 6002.47138 16.202 15.314 14.552 14.241 14.131 0.021 0.028 0.038 AAA 2451886.8628
83.134667 -70.190389 3.2949151 6e-06 0.349 6001.3463 16.102 15.333 12.357 11.566 11.356 0.022 0.021 0.022 AAA 2451886.8582
82.794833 -71.816167 5.1950616 8.1e-06 0.512 6001.42152 15.333 14.596 14.116 13.861 13.785 0.024 0.024 0.030 AAA 2451886.8158
83.049917 -70.005278 3.7755919 5e-06 0.478 6001.21789 15.695 14.994 14.37 14.066 13.995 0.023 0.028 0.035 AAA 2451886.8574
83.076542 -70.379722 2.870342 3.8e-06 0.634 6002.4759 16.027 15.361 14.222 13.962 14.058 0.028 0.029 0.040 AAA 2451886.8589
83.123833 -70.215667 2.7317451 4.2e-06 0.302 6001.87436 16.307 15.582 15.177 14.786 14.82 0.041 0.044 0.059 AAA 2451886.8583
83.134667 -70.190389 3.2849011 5.3e-06 0.36 6002.99186 16.34 15.469 12.357 11.566 11.356 0.022 0.021 0.022 AAA 2451886.8582
83.374917 -70.672778 4.3216314 1.16e-05 0.404 6003.17005 15.627 14.901 14.084 13.704 13.589 0.022 0.027 0.031 AAA 2451887.7037
83.307333 -71.808333 4.46645 7.2e-06 0.466 6002.71538 15.357 14.711 13.544 13.176 13.044 0.020 0.025 0.024 AAA 2451887.6992
83.181208 -70.246917 2.1120825 4.4e-06 0.364 6000.34809 -99.99 15.866 15.637 15.259 15.299 0.040 0.056 0.087 AAA 2451887.7055
83.279583 -71.200778 2.7770109 2.51e-05 0.301 6002.30136 -99.99 15.696 15.042 14.725 14.731 0.024 0.035 0.048 AAA 2451887.7016
83.307333 -71.808333 9.2679024 3.09e-05 0.51 6000.74282 14.745 13.937 13.544 13.176 13.044 0.020 0.025 0.024 AAA 2451887.6992
83.181208 -70.246917 3.0960137 3.43e-05 0.525 6001.17299 -99.99 15.29 15.637 15.259 15.299 0.040 0.056 0.087 AAA 2451887.7055
83.307333 -71.808333 6.5014243 6.26e-05 0.134 6000.00468 15.448 14.54 13.544 13.176 13.044 0.020 0.025 0.024 AAA 2451887.6992
83.259167 -70.259306 3.3972813 3.7e-06 0.458 6000.26822 16.068 15.312 14.742 14.33 14.281 0.024 0.034 0.043 AAA 2451887.7054
83.279583 -71.200778 2.6020125 2.5e-06 0.505 6000.70015 16.273 15.571 15.042 14.725 14.731 0.024 0.035 0.048 AAA 2451887.7016
83.396833 -70.975139 2.9395122 3.5e-06 0.541 6001.90189 16.115 15.427 14.591 14.223 14.133 0.026 0.037 0.035 AAA 2451887.7025
83.307333 -71.808333 8.5147834 3.7e-05 0.298 6007.20981 15.022 14.151 13.544 13.176 13.044 0.020 0.025 0.024 AAA 2451887.6992
83.326833 -70.167639 4.6063838 2.44e-05 0.141 6000.71381 15.705 14.904 14.277 13.922 13.851 0.022 0.027 0.033 AAA 2451887.7058
83.396833 -70.975139 3.120578 3.6e-06 0.454 6001.38697 16.044 15.341 14.591 14.223 14.133 0.026 0.037 0.035 AAA 2451887.7025
83.347542 -71.629556 4.6080817 1.17e-05 0.485 6003.95866 15.627 14.887 14.507 14.163 14.083 0.022 0.028 0.036 AAA 2451887.6999
83.437792 -70.993194 3.3180086 6.3e-06 0.46 6000.31388 15.948 15.3 14.769 14.599 14.452 0.023 0.029 0.040 AAA 2451887.7448
83.259167 -70.259306 2.7313376 2.2e-06 0.504 6000.42568 16.271 15.556 14.742 14.33 14.281 0.024 0.034 0.043 AAA 2451887.7054
83.374917 -70.672778 5.3455591 1.46e-05 0.368 6001.20778 15.511 14.7 14.084 13.704 13.589 0.022 0.027 0.031 AAA 2451887.7037
83.279583 -71.200778 2.7113841 3.84e-05 0.27 6001.41906 16.225 15.664 15.042 14.725 14.731 0.024 0.035 0.048 AAA 2451887.7016
83.396833 -70.975139 3.9546636 8e-06 0.389 6003.01132 15.926 15.141 14.591 14.223 14.133 0.026 0.037 0.035 AAA 2451887.7025
83.437792 -70.993194 2.8244299 3.8e-06 0.472 6000.34774 16.237 15.514 14.769 14.599 14.452 0.023 0.029 0.040 AAA 2451887.7448
83.413208 -71.272167 2.9988084 7.2e-06 0.528 6000.21879 16.003 15.333 14.956 14.651 14.641 0.022 0.028 0.049 AAA 2451887.7013
83.422708 -71.441417 3.686593 1.31e-05 0.264 6002.0656 15.994 15.208 14.65 14.337 14.338 0.020 0.028 0.039 AAA 2451887.7007
83.437792 -70.993194 3.0422121 7.7e-06 0.417 6000.80859 16.223 15.382 14.769 14.599 14.452 0.023 0.029 0.040 AAA 2451887.7448
83.429875 -70.980917 3.193924 1.07e-05 0.491 6002.49538 16.019 15.322 13.282 12.722 12.556 0.028 0.033 0.030 AAA 2451887.7025
83.429875 -70.980917 2.9701219 7.5e-06 0.524 6000.28822 16.075 15.378 13.282 12.722 12.556 0.028 0.033 0.030 AAA 2451887.7025
83.429875 -70.980917 4.415794 3.26e-05 0.225 6002.15288 15.804 15.044 13.282 12.722 12.556 0.028 0.033 0.030 AAA 2451887.7025
83.437792 -70.993194 3.4286025 6.5e-06 0.502 6002.3451 15.908 15.224 14.769 14.599 14.452 0.023 0.029 0.040 AAA 2451887.7448
83.076542 -70.379722 1.4770754 1.1e-06 0.25 6000.38803 -99.99 16.365 14.222 13.962 14.058 0.028 0.029 0.040 AAA 2451886.8589
83.586208 -70.596722 3.0922025 6.7e-06 0.263 6000.05093 16.061 15.352 14.423 14.064 13.947 0.023 0.029 0.035 AAA 2451887.7432
83.279583 -71.200778 2.8000121 6.2e-06 0.327 6000.40998 16.42 15.651 15.042 14.725 14.731 0.024 0.035 0.048 AAA 2451887.7016
83.809042 -70.1045 5.0640788 1.59e-05 0.286 6000.84666 14.689 14.277 14.92 14.625 14.638 0.027 0.038 0.054 AAA 2451887.764
83.307333 -71.808333 6.5532238 2.45e-05 0.36 6003.15276 15.236 14.409 13.544 13.176 13.044 0.020 0.025 0.024 AAA 2451887.6992
83.326833 -70.167639 4.5171133 1.63e-05 0.234 6003.20092 15.825 14.999 14.277 13.922 13.851 0.022 0.027 0.033 AAA 2451887.7058
83.437792 -70.993194 3.3009424 4.7e-06 0.477 6000.625 16.067 15.331 14.769 14.599 14.452 0.023 0.029 0.040 AAA 2451887.7448
83.529458 -71.483417 3.6775966 5.8e-06 0.529 6000.74159 15.843 15.109 14.521 14.166 14.1 0.023 0.029 0.035 AAA 2451887.7468
83.700667 -70.182222 5.3456851 1.14e-05 0.349 6003.87439 15.868 14.933 14.301 13.878 13.876 0.038 0.054 0.060 AEA 2451887.7416
83.437792 -70.993194 3.3031683 5e-06 0.489 6000.50585 15.866 15.21 14.769 14.599 14.452 0.023 0.029 0.040 AAA 2451887.7448
83.437792 -70.993194 3.0812838 3.6e-06 0.46 6001.09823 16.116 15.389 14.769 14.599 14.452 0.023 0.029 0.040 AAA 2451887.7448
83.586208 -70.596722 4.8679519 2.13e-05 0.199 6003.09402 15.668 14.855 14.423 14.064 13.947 0.023 0.029 0.035 AAA 2451887.7432
83.618333 -70.627028 2.4772424 2.2e-06 0.432 6000.13682 16.312 15.603 15.039 14.811 14.835 0.031 0.043 0.060 AAA 2451887.7434
83.700667 -70.182222 3.2675784 3.3e-06 0.504 6001.20567 15.972 15.26 14.301 13.878 13.876 0.038 0.054 0.060 AEA 2451887.7416
83.809042 -70.1045 3.5551758 4.9e-06 0.442 6003.17875 16.042 15.264 14.92 14.625 14.638 0.027 0.038 0.054 AAA 2451887.764
83.374917 -70.672778 3.0463598 4.97e-05 0.389 6000.89703 -99.99 15.38 14.084 13.704 13.589 0.022 0.027 0.031 AAA 2451887.7037
83.700667 -70.182222 3.4310057 1.97e-05 0.526 6001.16713 16.099 15.524 14.301 13.878 13.876 0.038 0.054 0.060 AEA 2451887.7416
83.889875 -70.991361 3.1826526 4.1e-06 0.449 6002.59848 16.185 15.414 14.473 14.13 14.154 0.022 0.029 0.035 AAA 2451887.7605
83.700667 -70.182222 2.8998695 3.7e-06 0.393 6001.23613 16.405 15.574 14.301 13.878 13.876 0.038 0.054 0.060 AEA 2451887.7416
83.529458 -71.483417 4.1568015 8.1e-06 0.377 6002.177 15.952 15.12 14.521 14.166 14.1 0.023 0.029 0.035 AAA 2451887.7468
83.529458 -71.483417 1.7803955 1.6e-06 0.533 6000.00564 16.838 16.166 14.521 14.166 14.1 0.023 0.029 0.035 AAA 2451887.7468
83.809042 -70.1045 2.8396402 2e-06 0.713 6002.5891 15.932 15.312 14.92 14.625 14.638 0.027 0.038 0.054 AAA 2451887.764
83.934167 -70.172333 9.7075381 9.33e-05 0.134 6002.41475 15.022 14.064 14.523 14.149 14.12 0.023 0.027 0.035 AAA 2451887.7638
83.981958 -70.203194 4.7699817 7.3e-06 0.594 6000.63641 15.476 14.753 14.924 14.546 14.42 0.036 0.054 0.051 AAA 2451887.7636
84.074625 -71.245083 3.1627282 1.66e-05 0.381 6003.06721 16.053 15.308 14.483 14.186 14.104 0.022 0.026 0.037 AAA 2451887.8038
84.074625 -71.245083 1.0659079 7e-07 0.525 6000.87912 17.365 16.725 14.483 14.186 14.104 0.022 0.026 0.037 AAA 2451887.8038
83.889875 -70.991361 3.7888414 7.3e-06 0.439 6001.27684 15.754 15.041 14.473 14.13 14.154 0.022 0.029 0.035 AAA 2451887.7605
83.809042 -70.1045 3.6462439 6.8e-06 0.483 6002.49308 16.014 15.239 14.92 14.625 14.638 0.027 0.038 0.054 AAA 2451887.764
83.809042 -70.1045 3.200295 6.3e-06 0.466 6001.27717 16.035 15.231 14.92 14.625 14.638 0.027 0.038 0.054 AAA 2451887.764
83.889875 -70.991361 3.0200775 1.29e-05 0.57 6001.03127 15.996 15.317 14.473 14.13 14.154 0.022 0.029 0.035 AAA 2451887.7605
83.981958 -70.203194 3.6343554 1.25e-05 0.506 6002.08793 15.829 15.102 14.924 14.546 14.42 0.036 0.054 0.051 AAA 2451887.7636
83.981958 -70.203194 3.2103384 1.4e-06 0.599 6001.27377 -99.99 15.263 14.924 14.546 14.42 0.036 0.054 0.051 AAA 2451887.7636
84.242458 -70.664333 4.4211257 4.9e-06 0.596 6001.86443 15.612 14.895 14.918 14.671 14.628 0.025 0.036 0.051 AAA 2451887.8015
83.934167 -70.172333 4.0050008 7.5e-06 0.561 6003.20168 15.922 15.123 14.523 14.149 14.12 0.023 0.027 0.035 AAA 2451887.7638
84.074625 -71.245083 2.675666 2e-06 0.558 6002.52246 16.253 15.546 14.483 14.186 14.104 0.022 0.026 0.037 AAA 2451887.8038
84.142792 -70.089 3.8826565 5.6e-06 0.583 6000.71903 16.099 15.26 14.461 14.062 13.942 0.027 0.035 0.040 AAA 2451887.7992
83.967458 -70.192167 4.1801698 6.3e-06 0.416 6000.30273 15.789 14.994 14.349 14.005 13.903 0.024 0.029 0.032 AAA 2451887.7637
83.981958 -70.203194 3.5143847 4.4e-06 0.45 6000.52164 16.108 15.318 14.924 14.546 14.42 0.036 0.054 0.051 AAA 2451887.7636
83.934167 -70.172333 3.6479682 1.1e-05 0.214 6002.72412 16.249 15.356 14.523 14.149 14.12 0.023 0.027 0.035 AAA 2451887.7638
84.142792 -70.089 4.3240266 7.3e-06 0.478 6000.58145 16.166 15.203 14.461 14.062 13.942 0.027 0.035 0.040 AAA 2451887.7992
83.889875 -70.991361 5.1117808 1.33e-05 0.447 6000.47279 15.503 14.702 14.473 14.13 14.154 0.022 0.029 0.035 AAA 2451887.7605
83.934167 -70.172333 2.874554 4.1e-06 0.437 6002.65249 16.686 15.741 14.523 14.149 14.12 0.023 0.027 0.035 AAA 2451887.7638
84.074625 -71.245083 3.8803165 6.6e-06 0.431 6000.77502 15.949 15.156 14.483 14.186 14.104 0.022 0.026 0.037 AAA 2451887.8038
84.077417 -70.011583 4.3028578 4.4e-06 0.607 6001.33797 16.704 15.527 14.506 14.164 14.075 0.024 0.029 0.032 AAA 2451887.7989
83.981958 -70.203194 2.0832149 1.47e-05 0.458 6000.45804 16.349 15.93 14.924 14.546 14.42 0.036 0.054 0.051 AAA 2451887.7636
84.1635 -70.267667 4.867987 6.9e-06 0.477 6001.59412 15.557 14.799 14.631 14.433 14.391 0.028 0.034 0.045 AAA 2451887.7999
84.142792 -70.089 4.4274537 4.1e-06 0.607 6002.64297 15.549 14.852 14.461 14.062 13.942 0.027 0.035 0.040 AAA 2451887.7992
84.142792 -70.089 2.9170607 3.7e-06 0.558 6001.38794 16.286 15.512 14.461 14.062 13.942 0.027 0.035 0.040 AAA 2451887.7992
84.1795 -70.175222 3.6699165 7.8e-06 0.411 6002.26841 16.248 15.359 14.38 13.981 13.882 0.028 0.034 0.037 AAA 2451887.7995
84.376 -70.37625 3.108944 2.6e-06 0.61 6001.81668 16.205 15.42 14.276 14.028 13.895 0.021 0.027 0.033 AAA 2451887.8216
84.142792 -70.089 4.4164065 6e-06 0.514 6001.54128 15.896 15.042 14.461 14.062 13.942 0.027 0.035 0.040 AAA 2451887.7992
